@id,highway,lanes,maxspeed,name,@type,@lat,@lon,@version,@count:nodes,@count:ways
1346640559,secondary,2,,India Street,way,,,1,,
1346803815,secondary,3,,Columbia Street,way,,,2,,
1346803816,residential,,,West Elm Street,way,,,2,,
1346803854,secondary,3,,Columbia Street,way,,,2,,
1378394442,tertiary,3,,West Cedar Street,way,,,1,,
1427095174,tertiary,2,,West Cedar Street,way,,,1,,
5961921,residential,,,West Ivy Street,way,,,11,,
5963209,residential,2,,West Kalmia Street,way,,,16,,
5976033,residential,2,,West Juniper Street,way,,,14,,
5997147,residential,,,West Date Street,way,,,14,,
6021984,secondary,3,,West Grape Street,way,,,16,,
6049492,residential,2,,Albatross Street,way,,,17,,
28840603,secondary,3,,Columbia Street,way,,,20,,
160125266,residential,,,West Maple Street,way,,,5,,
259971865,residential,,,Columbia Street,way,,,4,,
259971867,residential,,,Columbia Street,way,,,4,,
436431465,secondary,3,,West Hawthorn Street,way,,,8,,
436431475,secondary,,30 mph,West Laurel Street,way,,,7,,
455881617,residential,2,,Brant Street,way,,,8,,
465829360,secondary,3,40 mph,Kettner Boulevard,way,,,7,,
593761515,secondary,2,,State Street,way,,,7,,
642285133,secondary,2,,State Street,way,,,6,,
642285134,secondary,3,,West Grape Street,way,,,5,,
642361032,secondary,3,25 mph,West Ash Street,way,,,6,,
1110082723,tertiary,2,,West Beech Street,way,,,4,,
1328168184,tertiary,,,West Cedar Street,way,,,1,,
1346635177,secondary,2,,India Street,way,,,2,,
5960085,residential,,,Horton Avenue,way,,,11,,
5961919,residential,,,West Ivy Street,way,,,12,,
5963211,residential,2,,West Kalmia Street,way,,,12,,
5968932,residential,2,,Columbia Street,way,,,6,,
5968936,residential,1,,Columbia Street,way,,,8,,
5968937,secondary,,,Columbia Street,way,,,10,,
5976032,residential,2,,West Juniper Street,way,,,14,,
5990430,secondary,3,,West Hawthorn Street,way,,,26,,
6008569,residential,,,Curlew Street,way,,,10,,
6021989,secondary,3,,West Grape Street,way,,,16,,
6031682,residential,2,,Union Street,way,,,12,,
6056780,residential,1,,Brant Street,way,,,14,,
25964961,secondary,1,,State Street,way,,,18,,
27898063,residential,1,,West Juniper Street,way,,,9,,
27898070,secondary,,30 mph,West Laurel Street,way,,,20,,
34989505,secondary,2,,State Street,way,,,12,,
35154135,residential,,,West Maple Street,way,,,4,,
259971868,residential,2,,Curlew Street,way,,,7,,
259971869,residential,,,Horton Avenue,way,,,5,,
436296438,secondary,2,40 mph,Kettner Boulevard,way,,,9,,
436296451,secondary,3,,West Grape Street,way,,,8,,
436431441,secondary,3,,Columbia Street,way,,,7,,
436431442,secondary,3,,Columbia Street,way,,,7,,
436431466,secondary,2,,West Hawthorn Street,way,,,9,,
436431467,secondary,3,30 mph,West Laurel Street,way,,,6,,
436431468,secondary,3,30 mph,West Laurel Street,way,,,8,,
436431469,secondary,,30 mph,West Laurel Street,way,,,6,,
436431472,secondary,3,30 mph,West Laurel Street,way,,,8,,
455881616,residential,1,,Brant Street,way,,,8,,
593757063,secondary,,30 mph,West Laurel Street,way,,,7,,
593757064,secondary,,30 mph,West Laurel Street,way,,,5,,
593761182,residential,,,Union Street,way,,,3,,
593761183,secondary,2,,West Laurel Street,way,,,8,,
593761516,secondary,,,West Laurel Street,way,,,6,,
614074273,secondary,2,,India Street,way,,,11,,
642285113,secondary,3,40 mph,Kettner Boulevard,way,,,5,,
642285114,secondary,3,,West Hawthorn Street,way,,,4,,
642285115,secondary,3,,West Hawthorn Street,way,,,6,,
642285128,secondary,2,,India Street,way,,,4,,
963615451,secondary,1,,West Hawthorn Street,way,,,6,,
963615452,secondary,,,West Hawthorn Street,way,,,4,,
1021032475,secondary,3,,Columbia Street,way,,,3,,
1021032476,secondary,3,,West Grape Street,way,,,4,,
1031069857,secondary,3,,Columbia Street,way,,,3,,
1035904890,secondary,2,,State Street,way,,,3,,
1035904891,secondary,3,,West Hawthorn Street,way,,,4,,
1035904892,secondary,2,,State Street,way,,,7,,
1040116563,secondary,2,,West Grape Street,way,,,3,,
1091329291,secondary,2,,State Street,way,,,5,,
1091329292,secondary,,,State Street,way,,,7,,
1105840865,secondary,3,,West Hawthorn Street,way,,,1,,
1164164205,secondary,2,,India Street,way,,,5,,
1242708265,residential,3,,Albatross Street,way,,,3,,
1242708266,residential,2,,Albatross Street,way,,,2,,
1242708271,residential,2,,Brant Street,way,,,2,,
1242708274,residential,1,,Union Street,way,,,2,,
1242708275,residential,2,,Union Street,way,,,3,,
1242708276,residential,3,,Union Street,way,,,3,,
1293351951,secondary,1,,West Hawthorn Street,way,,,2,,
1339242101,secondary,2,,State Street,way,,,5,,
1346629395,secondary,3,40 mph,Kettner Boulevard,way,,,2,,
1346629482,secondary,3,,Columbia Street,way,,,2,,
1346629705,secondary,2,,State Street,way,,,4,,
1346629768,secondary,,,West Laurel Street,way,,,2,,
1346635230,secondary,2,,India Street,way,,,2,,
1346635234,secondary,2,,India Street,way,,,2,,
1346803545,secondary,2,,State Street,way,,,4,,
1346803759,secondary,3,,Columbia Street,way,,,2,,
1346803774,secondary,3,,West Grape Street,way,,,2,,
1379277049,secondary,4,,West Laurel Street,way,,,1,,
1381870071,secondary,3,30 mph,West Laurel Street,way,,,1,,
1436461347,secondary,2,,State Street,way,,,2,,
1436461348,secondary,1,,State Street,way,,,1,,
5960635,residential,2,,West Fir Street,way,,,9,,
5962373,tertiary,2,,2nd Avenue,way,,,17,,
5996009,tertiary,2,,Cedar Street,way,,,15,,
6021729,residential,2,,Fir Street,way,,,14,,
6023755,secondary,2,,Elm Street,way,,,12,,
6055391,secondary,3,,6th Avenue,way,,,26,,
25330628,tertiary,2,,2nd Avenue,way,,,7,,
25330637,secondary,4,,1st Avenue,way,,,10,,
25518647,tertiary,3,,3rd Avenue,way,,,13,,
25518649,tertiary,3,,3rd Avenue,way,,,9,,
25518658,secondary,3,,6th Avenue,way,,,12,,
25518659,secondary,2,,6th Avenue,way,,,23,,
25518662,secondary,2,,5th Avenue,way,,,15,,
25518674,secondary,3,,4th Avenue,way,,,14,,
36049847,secondary,2,25 mph,Cedar Street,way,,,13,,
36049848,tertiary,3,25 mph,Cedar Street,way,,,13,,
89923375,tertiary,1,,Date Street,way,,,10,,
89927202,secondary,3,,Elm Street,way,,,13,,
89928380,residential,2,,3rd Avenue,way,,,11,,
259966840,tertiary,1,,Cedar Street,way,,,10,,
259971882,secondary,4,,1st Avenue,way,,,6,,
377300623,secondary,2,,5th Avenue,way,,,14,,
419814432,tertiary,,,2nd Avenue,way,,,5,,
419814433,tertiary,,,2nd Avenue,way,,,10,,
436291010,secondary,5,,1st Avenue,way,,,5,,
436291012,secondary,5,,1st Avenue,way,,,7,,
436291014,secondary,4,,1st Avenue,way,,,7,,
436291016,secondary,3,,1st Avenue,way,,,7,,
436291018,secondary,2,,4th Avenue,way,,,6,,
436291020,secondary,2,,4th Avenue,way,,,7,,
436291021,secondary,2,,4th Avenue,way,,,8,,
436291022,secondary,4,,5th Avenue,way,,,6,,
436291023,secondary,2,,5th Avenue,way,,,8,,
436291031,secondary,4,25 mph,Ash Street,way,,,6,,
436291062,secondary,3,25 mph,West Ash Street,way,,,7,,
436291064,secondary,4,25 mph,West Ash Street,way,,,9,,
436431439,secondary,2,,5th Avenue,way,,,7,,
436431440,secondary,3,,5th Avenue,way,,,5,,
436558347,secondary,4,,1st Avenue,way,,,6,,
593766960,tertiary,,,Beech Street,way,,,8,,
593766961,secondary,2,,4th Avenue,way,,,7,,
593766962,tertiary,2,,Beech Street,way,,,12,,
593766963,tertiary,,,Beech Street,way,,,9,,
593766965,tertiary,,,Beech Street,way,,,7,,
594028070,secondary,3,,6th Avenue,way,,,12,,
594028072,tertiary,2,,Beech Street,way,,,11,,
641705063,secondary,3,25 mph,Ash Street,way,,,5,,
641705064,secondary,3,25 mph,Ash Street,way,,,5,,
641705066,tertiary,2,,2nd Avenue,way,,,6,,
851575873,secondary,3,25 mph,Front Street,way,,,6,,
1021035846,secondary,2,,4th Avenue,way,,,5,,
1021040350,secondary,3,25 mph,Cedar Street,way,,,6,,
1023323444,secondary,3,,4th Avenue,way,,,3,,
1026703729,secondary,3,,5th Avenue,way,,,7,,
1026703730,secondary,2,,5th Avenue,way,,,7,,
1026703731,secondary,3,,5th Avenue,way,,,7,,
1026703732,secondary,3,,5th Avenue,way,,,6,,
1028869955,tertiary,3,25 mph,1st Avenue,way,,,6,,
1031071183,secondary,2,,Elm Street,way,,,6,,
1033718054,secondary,2,25 mph,Cedar Street,way,,,5,,
1033718055,secondary,3,,4th Avenue,way,,,5,,
1033718056,secondary,3,,4th Avenue,way,,,4,,
1040495277,tertiary,3,,3rd Avenue,way,,,5,,
1040495278,tertiary,3,,3rd Avenue,way,,,4,,
1051252990,primary,2,30 mph,6th Avenue,way,,,9,,
1071843943,secondary,3,25 mph,Front Street,way,,,5,,
1071843944,tertiary,2,,Cedar Street,way,,,3,,
1091334343,secondary,2,,4th Avenue,way,,,3,,
1091334346,primary,1,30 mph,6th Avenue,way,,,6,,
1110082727,tertiary,,,Beech Street,way,,,3,,
1110082735,tertiary,,,West Beech Street,way,,,3,,
1164070254,secondary,3,,Elm Street,way,,,3,,
1164071004,secondary,3,,6th Avenue,way,,,5,,
1164071110,tertiary,2,,Beech Street,way,,,6,,
1327618066,secondary,2,,5th Avenue,way,,,3,,
1327618067,secondary,3,,6th Avenue,way,,,4,,
1327905933,tertiary,2,,2nd Avenue,way,,,1,,
1327905934,tertiary,,,2nd Avenue,way,,,2,,
1327905935,tertiary,,,2nd Avenue,way,,,1,,
1327905936,tertiary,2,,3rd Avenue,way,,,1,,
1327905937,secondary,2,,4th Avenue,way,,,2,,
1327928127,secondary,4,25 mph,Ash Street,way,,,3,,
1328168182,secondary,3,25 mph,Front Street,way,,,1,,
1328168183,secondary,3,25 mph,Front Street,way,,,3,,
1377424681,secondary,4,,1st Avenue,way,,,1,,
5963152,residential,,,10th Avenue,way,,,15,,
6016195,residential,,,Date Street,way,,,17,,
6047540,residential,,,Russ Boulevard,way,,,12,,
24616841,tertiary,,,8th Avenue,way,,,23,,
35914299,residential,2,,9th Avenue,way,,,9,,
35914300,residential,,,9th Avenue,way,,,10,,
89922480,tertiary,2,,8th Avenue,way,,,16,,
89922500,residential,,,7th Avenue,way,,,10,,
234953499,primary,2,25 mph,Park Boulevard,way,,,15,,
234953561,residential,,,Russ Boulevard,way,,,3,,
278328399,secondary,2,,A Street,way,,,7,,
278328401,secondary,,,A Street,way,,,5,,
436402125,primary,3,25 mph,Park Boulevard,way,,,13,,
436403220,primary,3,25 mph,10th Avenue,way,,,10,,
436403225,secondary,3,,A Street,way,,,7,,
436403226,secondary,3,,A Street,way,,,5,,
436403227,secondary,2,,Ash Street,way,,,5,,
557961501,residential,,,Date Street,way,,,8,,
557961502,residential,,,Date Street,way,,,8,,
594028071,tertiary,2,,Beech Street,way,,,10,,
600531531,secondary,3,,A Street,way,,,3,,
617497018,primary,2,25 mph,Park Boulevard,way,,,10,,
617497021,primary,2,25 mph,Park Boulevard,way,,,11,,
617497023,primary,3,25 mph,Park Boulevard,way,,,10,,
617497024,primary,2,25 mph,Park Boulevard,way,,,11,,
621451641,primary,2,,Park Boulevard,way,,,10,,
621451643,primary,2,,Park Boulevard,way,,,11,,
621451644,primary,2,,Park Boulevard,way,,,9,,
779724379,residential,2,25 mph,Cedar Street,way,,,11,,
1009086363,primary,2,25 mph,Park Boulevard,way,,,9,,
1024225828,secondary,2,,A Street,way,,,3,,
1036515653,primary,2,25 mph,Park Boulevard,way,,,7,,
1040126485,tertiary,2,,9th Avenue,way,,,3,,
1052665824,residential,1,,7th Avenue,way,,,7,,
1091058341,tertiary,,,Ash Street,way,,,3,,
1164071050,tertiary,,,8th Avenue,way,,,7,,
1164071096,tertiary,2,,Beech Street,way,,,6,,
